"","nobstrees","npredtrees","ext.rt","tp","match.rt","fn","fp","ft","accuracy","omission","commission","xy.rmse","z.rmse","xyz.rmse","precision","recall","f","loss","quad","paramset"
"SG-SWR1_p27",236,99,0.419491525423729,62,0.26271186440678,174,37,211,0.26271186440678,0.73728813559322,0.373737373737374,2.63633449797762,1.44306735921294,3.00544555572926,0.626262626262626,0.26271186440678,0.370149253731343,8.11955049330081,"SG-SWR1","p27"
"SG-SWR1_p28",236,122,0.516949152542373,67,0.283898305084746,169,55,224,0.283898305084746,0.716101694915254,0.450819672131148,2.64698180068589,1.24725897082302,2.9261181783142,0.549180327868853,0.283898305084746,0.374301675977654,7.81753961072004,"SG-SWR1","p28"
"SG-SWR1_p29",236,42,0.177966101694915,27,0.114406779661017,209,15,224,0.114406779661017,0.885593220338983,0.357142857142857,2.72264036334977,1.46624842521465,3.09235427992748,0.642857142857143,0.114406779661017,0.194244604316547,15.9198979596267,"SG-SWR1","p29"
"SG-SWR1_p30",236,50,0.211864406779661,31,0.13135593220339,205,19,224,0.13135593220339,0.86864406779661,0.38,2.73430741677531,1.38959933886737,3.06715232292319,0.62,0.13135593220339,0.216783216783217,14.1484768444521,"SG-SWR1","p30"
"SG-SWR1_p31",236,1259,5.33474576271186,150,0.635593220338983,86,1109,1195,0.635593220338983,0.364406779661017,0.880857823669579,1.56792603443126,0.927271909060839,1.82159963844437,0.119142176330421,0.635593220338983,0.20066889632107,9.07763819824779,"SG-SWR1","p31"
"SG-SWR1_p32",236,1259,5.33474576271186,150,0.635593220338983,86,1109,1195,0.635593220338983,0.364406779661017,0.880857823669579,1.56792603443126,0.927271909060839,1.82159963844437,0.119142176330421,0.635593220338983,0.20066889632107,9.07763819824779,"SG-SWR1","p32"
"SG-SWR1_p33",236,103,0.436440677966102,64,0.271186440677966,172,39,211,0.271186440677966,0.728813559322034,0.378640776699029,2.64088107406682,1.42992239190629,3.00315349162165,0.621359223300971,0.271186440677966,0.377581120943953,7.95366432546671,"SG-SWR1","p33"
"SG-SWR1_p34",236,137,0.580508474576271,75,0.317796610169492,161,62,223,0.317796610169492,0.682203389830508,0.452554744525547,2.60648958926074,1.2358206558127,2.88462140882612,0.547445255474453,0.317796610169492,0.402144772117963,7.17309190328094,"SG-SWR1","p34"
"SG-SWR1_p35",236,44,0.186440677966102,27,0.114406779661017,209,17,226,0.114406779661017,0.885593220338983,0.386363636363636,2.68080021669296,1.45726719124074,3.05128128308219,0.613636363636364,0.114406779661017,0.192857142857143,15.8214585048706,"SG-SWR1","p35"
"SG-SWR1_p36",236,52,0.220338983050847,33,0.139830508474576,203,19,222,0.139830508474576,0.860169491525424,0.365384615384615,2.72184924915028,1.3681329569449,3.04635045964491,0.634615384615385,0.139830508474576,0.229166666666667,13.2931656420869,"SG-SWR1","p36"
"SG-SWR1_p37",236,1174,4.97457627118644,144,0.610169491525424,92,1030,1122,0.610169491525424,0.389830508474576,0.877342419080068,1.56868795639301,0.971769998793725,1.84529640846343,0.122657580919932,0.610169491525424,0.204255319148936,9.03426366643554,"SG-SWR1","p37"
"SG-SWR1_p38",236,1174,4.97457627118644,144,0.610169491525424,92,1030,1122,0.610169491525424,0.389830508474576,0.877342419080068,1.56868795639301,0.971769998793725,1.84529640846343,0.122657580919932,0.610169491525424,0.204255319148936,9.03426366643554,"SG-SWR1","p38"
"SG-SWR1_p39",236,98,0.415254237288136,61,0.258474576271186,175,37,212,0.258474576271186,0.741525423728814,0.377551020408163,2.64913656625579,1.45484642871595,3.02233397853729,0.622448979591837,0.258474576271186,0.365269461077844,8.27425859697915,"SG-SWR1","p39"
"SG-SWR1_p40",236,124,0.525423728813559,71,0.300847457627119,165,53,218,0.300847457627119,0.699152542372881,0.42741935483871,2.60012683402013,1.27039014745887,2.89388159394128,0.57258064516129,0.300847457627119,0.394444444444444,7.33660122407648,"SG-SWR1","p40"
"SG-SWR1_p41",236,41,0.173728813559322,26,0.110169491525424,210,15,225,0.110169491525424,0.889830508474576,0.365853658536585,2.6708573197967,1.48145998673865,3.05421062060548,0.634146341463415,0.110169491525424,0.187725631768953,16.2695450366869,"SG-SWR1","p41"
"SG-SWR1_p42",236,51,0.216101694915254,32,0.135593220338983,204,19,223,0.135593220338983,0.864406779661017,0.372549019607843,2.73152337800495,1.38119623198516,3.06086964698557,0.627450980392157,0.135593220338983,0.222996515679443,13.7260873232009,"SG-SWR1","p42"
"SG-SWR1_p43",236,1128,4.77966101694915,140,0.593220338983051,96,988,1084,0.593220338983051,0.406779661016949,0.875886524822695,1.56041745209216,0.980626694663017,1.8429680786925,0.124113475177305,0.593220338983051,0.205278592375367,8.97788735477344,"SG-SWR1","p43"
"SG-SWR1_p44",236,1128,4.77966101694915,140,0.593220338983051,96,988,1084,0.593220338983051,0.406779661016949,0.875886524822695,1.56041745209216,0.980626694663017,1.8429680786925,0.124113475177305,0.593220338983051,0.205278592375367,8.97788735477344,"SG-SWR1","p44"
"SG-SWR1_p45",236,95,0.402542372881356,58,0.245762711864407,178,37,215,0.245762711864407,0.754237288135593,0.389473684210526,2.65113176317861,1.40366461265773,2.99979565480086,0.610526315789474,0.245762711864407,0.350453172205438,8.55976173913005,"SG-SWR1","p45"
"SG-SWR1_p46",236,113,0.478813559322034,69,0.292372881355932,167,44,211,0.292372881355932,0.707627118644068,0.389380530973451,2.62412985820709,1.30117763828649,2.92901361538501,0.610619469026549,0.292372881355932,0.39541547277937,7.407432983836,"SG-SWR1","p46"
"SG-SWR1_p47",236,40,0.169491525423729,26,0.110169491525424,210,14,224,0.110169491525424,0.889830508474576,0.35,2.6708573197967,1.48145998673865,3.05421062060548,0.65,0.110169491525424,0.188405797101449,16.2108102170598,"SG-SWR1","p47"
"SG-SWR1_p48",236,49,0.207627118644068,30,0.127118644067797,206,19,225,0.127118644067797,0.872881355932203,0.387755102040816,2.72312131803088,1.41069925923281,3.06683258635261,0.612244897959184,0.127118644067797,0.210526315789474,14.5674547851749,"SG-SWR1","p48"
"SG-SWR1_p49",236,1086,4.60169491525424,142,0.601694915254237,94,944,1038,0.601694915254237,0.398305084745763,0.869244935543278,1.57498299202825,0.994733636227434,1.86281143227663,0.130755064456722,0.601694915254237,0.21482602118003,8.67125603334403,"SG-SWR1","p49"
"SG-SWR1_p50",236,1086,4.60169491525424,142,0.601694915254237,94,944,1038,0.601694915254237,0.398305084745763,0.869244935543278,1.57498299202825,0.994733636227434,1.86281143227663,0.130755064456722,0.601694915254237,0.21482602118003,8.67125603334403,"SG-SWR1","p50"
"SG-SWR1_p51",236,93,0.394067796610169,58,0.245762711864407,178,35,213,0.245762711864407,0.754237288135593,0.376344086021505,2.65113176317861,1.40366461265773,2.99979565480086,0.623655913978495,0.245762711864407,0.35258358662614,8.5080411243921,"SG-SWR1","p51"
"SG-SWR1_p52",236,107,0.453389830508475,66,0.279661016949153,170,41,211,0.279661016949153,0.720338983050847,0.383177570093458,2.65831224953941,1.38035630007311,2.99533095520391,0.616822429906542,0.279661016949153,0.384839650145773,7.78332210329501,"SG-SWR1","p52"
"SG-SWR1_p53",236,39,0.165254237288136,25,0.105932203389831,211,14,225,0.105932203389831,0.894067796610169,0.358974358974359,2.65343599916804,1.47139416880726,3.03409350575768,0.641025641025641,0.105932203389831,0.181818181818182,16.6875142816672,"SG-SWR1","p53"
"SG-SWR1_p54",236,46,0.194915254237288,28,0.11864406779661,208,18,226,0.11864406779661,0.88135593220339,0.391304347826087,2.6614640950829,1.41143685654017,3.01256454360988,0.608695652173913,0.11864406779661,0.198581560283688,15.1704143088926,"SG-SWR1","p54"
"SG-SWR1_p55",236,1058,4.48305084745763,143,0.605932203389831,93,915,1008,0.605932203389831,0.394067796610169,0.864839319470699,1.58057962028231,1.00761508912489,1.87443861032682,0.135160680529301,0.605932203389831,0.221020092735703,8.48085161455561,"SG-SWR1","p55"
"SG-SWR1_p56",236,1058,4.48305084745763,143,0.605932203389831,93,915,1008,0.605932203389831,0.394067796610169,0.864839319470699,1.58057962028231,1.00761508912489,1.87443861032682,0.135160680529301,0.605932203389831,0.221020092735703,8.48085161455561,"SG-SWR1","p56"
"SG-SWR1_p57",236,92,0.389830508474576,58,0.245762711864407,178,34,212,0.245762711864407,0.754237288135593,0.369565217391304,2.65176871241332,1.40252364292568,2.99982497374426,0.630434782608696,0.245762711864407,0.353658536585366,8.48226371886307,"SG-SWR1","p57"
"SG-SWR1_p58",236,106,0.449152542372881,65,0.275423728813559,171,41,212,0.275423728813559,0.724576271186441,0.386792452830189,2.64381141559317,1.38749562993075,2.98578011988453,0.613207547169811,0.275423728813559,0.380116959064328,7.8548984692347,"SG-SWR1","p58"
"SG-SWR1_p59",236,39,0.165254237288136,25,0.105932203389831,211,14,225,0.105932203389831,0.894067796610169,0.358974358974359,2.65343599916804,1.47139416880726,3.03409350575768,0.641025641025641,0.105932203389831,0.181818181818182,16.6875142816672,"SG-SWR1","p59"
"SG-SWR1_p60",236,45,0.190677966101695,27,0.114406779661017,209,18,227,0.114406779661017,0.885593220338983,0.4,2.63300854270877,1.40765384002365,2.98566966011156,0.6,0.114406779661017,0.192170818505338,15.5365402683583,"SG-SWR1","p60"
"SG-SWR1_p61",236,1228,5.20338983050847,147,0.622881355932203,89,1081,1170,0.622881355932203,0.377118644067797,0.88029315960912,1.578899584571,0.931494804831767,1.83319569866042,0.119706840390879,0.622881355932203,0.200819672131148,9.12856633618657,"SG-SWR1","p61"
"SG-SWR1_p62",236,1228,5.20338983050847,147,0.622881355932203,89,1081,1170,0.622881355932203,0.377118644067797,0.88029315960912,1.578899584571,0.931494804831767,1.83319569866042,0.119706840390879,0.622881355932203,0.200819672131148,9.12856633618657,"SG-SWR1","p62"
"SG-SWR1_p63",236,99,0.419491525423729,62,0.26271186440678,174,37,211,0.26271186440678,0.73728813559322,0.373737373737374,2.63633449797762,1.44306735921294,3.00544555572926,0.626262626262626,0.26271186440678,0.370149253731343,8.11955049330081,"SG-SWR1","p63"
"SG-SWR1_p64",236,129,0.546610169491525,72,0.305084745762712,164,57,221,0.305084745762712,0.694915254237288,0.441860465116279,2.60822032542454,1.22224815060881,2.88039993883217,0.558139534883721,0.305084745762712,0.394520547945206,7.30101373384542,"SG-SWR1","p64"
"SG-SWR1_p65",236,44,0.186440677966102,27,0.114406779661017,209,17,226,0.114406779661017,0.885593220338983,0.386363636363636,2.68080021669296,1.45726719124074,3.05128128308219,0.613636363636364,0.114406779661017,0.192857142857143,15.8214585048706,"SG-SWR1","p65"
"SG-SWR1_p66",236,52,0.220338983050847,33,0.139830508474576,203,19,222,0.139830508474576,0.860169491525424,0.365384615384615,2.72184924915028,1.3681329569449,3.04635045964491,0.634615384615385,0.139830508474576,0.229166666666667,13.2931656420869,"SG-SWR1","p66"
"SG-SWR1_p67",236,1129,4.78389830508475,140,0.593220338983051,96,989,1085,0.593220338983051,0.406779661016949,0.87599645704163,1.56041745209216,0.980626694663017,1.8429680786925,0.12400354295837,0.593220338983051,0.205128205128205,8.98446938362592,"SG-SWR1","p67"
"SG-SWR1_p68",236,1129,4.78389830508475,140,0.593220338983051,96,989,1085,0.593220338983051,0.406779661016949,0.87599645704163,1.56041745209216,0.980626694663017,1.8429680786925,0.12400354295837,0.593220338983051,0.205128205128205,8.98446938362592,"SG-SWR1","p68"
"SG-SWR1_p69",236,95,0.402542372881356,58,0.245762711864407,178,37,215,0.245762711864407,0.754237288135593,0.389473684210526,2.65113176317861,1.40366461265773,2.99979565480086,0.610526315789474,0.245762711864407,0.350453172205438,8.55976173913005,"SG-SWR1","p69"
"SG-SWR1_p70",236,114,0.483050847457627,70,0.296610169491525,166,44,210,0.296610169491525,0.703389830508475,0.385964912280702,2.63411687524262,1.32676006012499,2.94938365927202,0.614035087719298,0.296610169491525,0.4,7.37345914818004,"SG-SWR1","p70"
"SG-SWR1_p71",236,40,0.169491525423729,26,0.110169491525424,210,14,224,0.110169491525424,0.889830508474576,0.35,2.6708573197967,1.48145998673865,3.05421062060548,0.65,0.110169491525424,0.188405797101449,16.2108102170598,"SG-SWR1","p71"
"SG-SWR1_p72",236,48,0.203389830508475,29,0.122881355932203,207,19,226,0.122881355932203,0.877118644067797,0.395833333333333,2.67676680918649,1.42294144110978,3.0314753661526,0.604166666666667,0.122881355932203,0.204225352112676,14.8437759308162,"SG-SWR1","p72"
"SG-SWR1_p73",236,1028,4.35593220338983,143,0.605932203389831,93,885,978,0.605932203389831,0.394067796610169,0.860894941634241,1.58964208090759,1.04771809318977,1.90385796428973,0.139105058365759,0.605932203389831,0.22626582278481,8.41425338063712,"SG-SWR1","p73"
"SG-SWR1_p74",236,1041,4.41101694915254,143,0.605932203389831,93,898,991,0.605932203389831,0.394067796610169,0.862632084534102,1.59390654279848,1.0366953109917,1.90138771296334,0.137367915465898,0.605932203389831,0.223962411902897,8.48976262046918,"SG-SWR1","p74"
"SG-SWR1_p75",236,90,0.38135593220339,58,0.245762711864407,178,32,210,0.245762711864407,0.754237288135593,0.355555555555556,2.65113176317861,1.40366461265773,2.99979565480086,0.644444444444444,0.245762711864407,0.355828220858896,8.43046020228518,"SG-SWR1","p75"
"SG-SWR1_p76",236,107,0.453389830508475,66,0.279661016949153,170,41,211,0.279661016949153,0.720338983050847,0.383177570093458,2.65831224953941,1.38035630007311,2.99533095520391,0.616822429906542,0.279661016949153,0.384839650145773,7.78332210329501,"SG-SWR1","p76"
"SG-SWR1_p77",236,38,0.161016949152542,24,0.101694915254237,212,14,226,0.101694915254237,0.898305084745763,0.368421052631579,2.6593590110934,1.47846936615767,3.04270636383966,0.631578947368421,0.101694915254237,0.175182481751825,17.3687821602514,"SG-SWR1","p77"
"SG-SWR1_p78",236,46,0.194915254237288,28,0.11864406779661,208,18,226,0.11864406779661,0.88135593220339,0.391304347826087,2.6614640950829,1.41143685654017,3.01256454360988,0.608695652173913,0.11864406779661,0.198581560283688,15.1704143088926,"SG-SWR1","p78"
"SG-SWR1_p79",236,875,3.70762711864407,140,0.593220338983051,96,735,831,0.593220338983051,0.406779661016949,0.84,1.73484743084889,0.990709666278241,1.99779910180682,0.16,0.593220338983051,0.252025202520252,7.92698143609777,"SG-SWR1","p79"
"SG-SWR1_p80",236,917,3.88559322033898,142,0.601694915254237,94,775,869,0.601694915254237,0.398305084745763,0.845147219193021,1.71324800493495,0.988278796126498,1.9778558353143,0.154852780806979,0.601694915254237,0.246313963573287,8.02981612013164,"SG-SWR1","p80"
"SG-SWR1_p81",236,72,0.305084745762712,45,0.190677966101695,191,27,218,0.190677966101695,0.809322033898305,0.375,2.81945754893128,1.34790889075552,3.12509187832988,0.625,0.190677966101695,0.292207792207792,10.6947588725067,"SG-SWR1","p81"
"SG-SWR1_p82",236,94,0.398305084745763,59,0.25,177,35,212,0.25,0.75,0.372340425531915,2.77441965621539,1.36199214761668,3.09070008880898,0.627659574468085,0.25,0.357575757575758,8.64348329921154,"SG-SWR1","p82"
"SG-SWR1_p83",236,34,0.144067796610169,21,0.0889830508474576,215,13,228,0.0889830508474576,0.911016949152542,0.382352941176471,2.71517768658244,1.45539596968366,3.08064397460768,0.617647058823529,0.0889830508474576,0.155555555555556,19.8041398367636,"SG-SWR1","p83"
"SG-SWR1_p84",236,43,0.182203389830508,26,0.110169491525424,210,17,227,0.110169491525424,0.889830508474576,0.395348837209302,2.58835302986509,1.43376549686481,2.95892799966673,0.604651162790698,0.110169491525424,0.186379928315412,15.8757867674427,"SG-SWR1","p84"
"SG-SWR1_p85",236,743,3.14830508474576,141,0.597457627118644,95,602,697,0.597457627118644,0.402542372881356,0.810228802153432,1.90617785108099,0.985624113755859,2.14591912558903,0.189771197846568,0.597457627118644,0.288049029622063,7.44983980124701,"SG-SWR1","p85"
"SG-SWR1_p86",236,792,3.35593220338983,144,0.610169491525424,92,648,740,0.610169491525424,0.389830508474576,0.818181818181818,1.82613661225843,1.00651799743803,2.08515069138836,0.181818181818182,0.610169491525424,0.280155642023346,7.44282955120568,"SG-SWR1","p86"
"SG-SWR1_p87",236,68,0.288135593220339,42,0.177966101694915,194,26,220,0.177966101694915,0.822033898305085,0.382352941176471,2.81698248393442,1.38838027417357,3.14053977852655,0.617647058823529,0.177966101694915,0.276315789473684,11.3657630080009,"SG-SWR1","p87"
"SG-SWR1_p88",236,86,0.364406779661017,55,0.233050847457627,181,31,212,0.233050847457627,0.766949152542373,0.36046511627907,2.742898662865,1.38007425360179,3.07052080601991,0.63953488372093,0.233050847457627,0.341614906832298,8.98825181398557,"SG-SWR1","p88"
"SG-SWR1_p89",236,33,0.139830508474576,21,0.0889830508474576,215,12,227,0.0889830508474576,0.911016949152542,0.363636363636364,2.71517768658244,1.45539596968366,3.08064397460768,0.636363636363636,0.0889830508474576,0.156133828996283,19.7307911707015,"SG-SWR1","p89"
"SG-SWR1_p90",236,42,0.177966101694915,25,0.105932203389831,211,17,228,0.105932203389831,0.894067796610169,0.404761904761905,2.60959352273408,1.4580461858254,2.9892937349641,0.595238095238095,0.105932203389831,0.179856115107914,16.6204731664004,"SG-SWR1","p90"
"SG-SWR1_p91",236,1203,5.09745762711864,146,0.61864406779661,90,1057,1147,0.61864406779661,0.38135593220339,0.878636741479634,1.57540885358521,0.949029518717548,1.83917646879029,0.121363258520366,0.61864406779661,0.202918693537179,9.06361280338777,"SG-SWR1","p91"
"SG-SWR1_p92",236,1203,5.09745762711864,146,0.61864406779661,90,1057,1147,0.61864406779661,0.38135593220339,0.878636741479634,1.57540885358521,0.949029518717548,1.83917646879029,0.121363258520366,0.61864406779661,0.202918693537179,9.06361280338777,"SG-SWR1","p92"
"SG-SWR1_p93",236,99,0.419491525423729,62,0.26271186440678,174,37,211,0.26271186440678,0.73728813559322,0.373737373737374,2.63633449797762,1.44306735921294,3.00544555572926,0.626262626262626,0.26271186440678,0.370149253731343,8.11955049330081,"SG-SWR1","p93"
"SG-SWR1_p94",236,126,0.533898305084746,70,0.296610169491525,166,56,222,0.296610169491525,0.703389830508475,0.444444444444444,2.61299083420142,1.20637214111448,2.87802968061099,0.555555555555556,0.296610169491525,0.386740331491713,7.44176245986555,"SG-SWR1","p94"
"SG-SWR1_p95",236,43,0.182203389830508,28,0.11864406779661,208,15,223,0.11864406779661,0.88135593220339,0.348837209302326,2.69109813463401,1.44649374103628,3.05521739211595,0.651162790697674,0.11864406779661,0.200716845878136,15.2215295071491,"SG-SWR1","p95"
"SG-SWR1_p96",236,52,0.220338983050847,33,0.139830508474576,203,19,222,0.139830508474576,0.860169491525424,0.365384615384615,2.72184924915028,1.3681329569449,3.04635045964491,0.634615384615385,0.139830508474576,0.229166666666667,13.2931656420869,"SG-SWR1","p96"
"SG-SWR1_p97",236,1058,4.48305084745763,142,0.601694915254237,94,916,1010,0.601694915254237,0.398305084745763,0.86578449905482,1.58678575960025,1.01774270386361,1.8851231413724,0.13421550094518,0.601694915254237,0.219474497681607,8.5892582568165,"SG-SWR1","p97"
"SG-SWR1_p98",236,1067,4.52118644067797,142,0.601694915254237,94,925,1019,0.601694915254237,0.398305084745763,0.866916588566073,1.58678575960025,1.01774270386361,1.8851231413724,0.133083411433927,0.601694915254237,0.217958557175748,8.64899807467689,"SG-SWR1","p98"
"SG-SWR1_p99",236,92,0.389830508474576,58,0.245762711864407,178,34,212,0.245762711864407,0.754237288135593,0.369565217391304,2.65113176317861,1.40366461265773,2.99979565480086,0.630434782608696,0.245762711864407,0.353658536585366,8.48218081702313,"SG-SWR1","p99"
"SG-SWR1_p100",236,107,0.453389830508475,66,0.279661016949153,170,41,211,0.279661016949153,0.720338983050847,0.383177570093458,2.65831224953941,1.38035630007311,2.99533095520391,0.616822429906542,0.279661016949153,0.384839650145773,7.78332210329501,"SG-SWR1","p100"
"SG-SWR1_p101",236,38,0.161016949152542,24,0.101694915254237,212,14,226,0.101694915254237,0.898305084745763,0.368421052631579,2.6593590110934,1.47846936615767,3.04270636383966,0.631578947368421,0.101694915254237,0.175182481751825,17.3687821602514,"SG-SWR1","p101"
"SG-SWR1_p102",236,46,0.194915254237288,28,0.11864406779661,208,18,226,0.11864406779661,0.88135593220339,0.391304347826087,2.6614640950829,1.41143685654017,3.01256454360988,0.608695652173913,0.11864406779661,0.198581560283688,15.1704143088926,"SG-SWR1","p102"
"SG-SWR1_p103",236,816,3.45762711864407,140,0.593220338983051,96,676,772,0.593220338983051,0.406779661016949,0.82843137254902,1.80574400276915,0.999082679261331,2.06370482471132,0.17156862745098,0.593220338983051,0.26615969581749,7.75363384141538,"SG-SWR1","p103"
