"","nobstrees","npredtrees","ext.rt","tp","match.rt","fn","fp","ft","accuracy","omission","commission","xy.rmse","z.rmse","xyz.rmse","precision","recall","f","loss","quad","paramset"
"ER-APL1_p21",436,427,0.979357798165138,162,0.371559633027523,274,265,539,0.371559633027523,0.628440366972477,0.620608899297424,2.32297060053123,1.32137279204453,2.67249293104547,0.379391100702576,0.371559633027523,0.375434530706837,7.11839938114889,"ER-APL1","p21"
"ER-APL1_p22",436,330,0.756880733944954,145,0.33256880733945,291,185,476,0.33256880733945,0.667431192660551,0.560606060606061,2.43856238467767,1.1806969420497,2.70936003014187,0.439393939393939,0.33256880733945,0.378590078328982,7.15644752789198,"ER-APL1","p22"
"ER-APL1_p23",436,320,0.73394495412844,138,0.31651376146789,298,182,480,0.31651376146789,0.68348623853211,0.56875,2.41997090107399,1.18323820295304,2.69375422170851,0.43125,0.31651376146789,0.365079365079365,7.37854417250592,"ER-APL1","p23"
"ER-APL1_p24",436,320,0.73394495412844,132,0.302752293577982,304,188,492,0.302752293577982,0.697247706422018,0.5875,2.45680825935275,1.15063437048676,2.71290734780408,0.4125,0.302752293577982,0.349206349206349,7.76878013234805,"ER-APL1","p24"
"ER-APL1_p25",436,290,0.665137614678899,122,0.279816513761468,314,168,482,0.279816513761468,0.720183486238532,0.579310344827586,2.42487669701384,1.2002365921139,2.70565978511156,0.420689655172414,0.279816513761468,0.336088154269972,8.05044673766801,"ER-APL1","p25"
"ER-APL1_p26",436,209,0.479357798165138,96,0.220183486238532,340,113,453,0.220183486238532,0.779816513761468,0.54066985645933,2.3908102690953,1.20398214272472,2.67685388895464,0.45933014354067,0.220183486238532,0.297674418604651,8.99255603320698,"ER-APL1","p26"
"ER-APL1_p27",436,172,0.394495412844037,82,0.188073394495413,354,90,444,0.188073394495413,0.811926605504587,0.523255813953488,2.55200752608294,1.29200633823863,2.86042353354058,0.476744186046512,0.188073394495413,0.269736842105263,10.6044970023943,"ER-APL1","p27"
"ER-APL1_p28",436,138,0.31651376146789,64,0.146788990825688,372,74,446,0.146788990825688,0.853211009174312,0.536231884057971,2.68289111425398,1.28066833138014,2.97288010285362,0.463768115942029,0.146788990825688,0.222996515679443,13.3315092112342,"ER-APL1","p28"
"CC-UC2_p1",302,14,0.0463576158940397,8,0.0264900662251656,294,6,300,0.0264900662251656,0.973509933774834,0.428571428571429,3.21415342093126,2.06189912459364,3.81866602536594,0.571428571428571,0.0264900662251656,0.0506329113924051,75.4186540009774,"CC-UC2","p1"
"CC-UC2_p2",302,18,0.0596026490066225,12,0.0397350993377483,290,6,296,0.0397350993377483,0.960264900662252,0.333333333333333,2.90538254846525,2.04100683895637,3.55062764445852,0.666666666666667,0.0397350993377483,0.075,47.3417019261136,"CC-UC2","p2"
"CC-UC2_p3",302,19,0.0629139072847682,13,0.043046357615894,289,6,295,0.043046357615894,0.956953642384106,0.315789473684211,3.05292398020397,1.96784425196711,3.63218334186264,0.684210526315789,0.043046357615894,0.0809968847352025,44.8434943360734,"CC-UC2","p3"
"CC-UC2_p4",302,24,0.0794701986754967,15,0.0496688741721854,287,9,296,0.0496688741721854,0.950331125827815,0.375,2.934696959094,2.21756525646184,3.67832052822783,0.625,0.0496688741721854,0.0920245398773006,39.9710830734091,"CC-UC2","p4"
"CC-UC2_p5",302,31,0.102649006622517,20,0.0662251655629139,282,11,293,0.0662251655629139,0.933774834437086,0.354838709677419,2.95036241959443,2.03147279085889,3.58211112431693,0.645161290322581,0.0662251655629139,0.12012012012012,29.8210751099384,"CC-UC2","p5"
"CC-UC2_p6",302,35,0.115894039735099,22,0.0728476821192053,280,13,293,0.0728476821192053,0.927152317880795,0.371428571428571,2.78749645850336,1.91513818632684,3.38199508853813,0.628571428571429,0.0728476821192053,0.130563798219585,25.9030078372125,"CC-UC2","p6"
"CC-UC2_p7",302,48,0.158940397350993,30,0.0993377483443709,272,18,290,0.0993377483443709,0.900662251655629,0.375,2.54884737145851,1.86603607503535,3.15891018490939,0.625,0.0993377483443709,0.171428571428571,18.4269760786381,"CC-UC2","p7"
"CC-UC2_p8",302,53,0.175496688741722,30,0.0993377483443709,272,23,295,0.0993377483443709,0.900662251655629,0.433962264150943,2.4530250313427,1.86933685211271,3.08411284992306,0.566037735849057,0.0993377483443709,0.169014084507042,18.2476676953781,"CC-UC2","p8"
"CC-UC2_p9",302,67,0.221854304635762,38,0.125827814569536,264,29,293,0.125827814569536,0.874172185430464,0.432835820895522,2.51695244064994,1.80688606811771,3.09836841767592,0.567164179104478,0.125827814569536,0.205962059620596,15.0433940279265,"CC-UC2","p9"
"CC-UC2_p10",302,80,0.264900662251656,41,0.135761589403974,261,39,300,0.135761589403974,0.864238410596026,0.4875,2.47164759399873,1.70404939525338,3.00213693398272,0.5125,0.135761589403974,0.214659685863874,13.9855647412366,"CC-UC2","p10"
"CC-UC2_p11",302,94,0.311258278145695,46,0.152317880794702,256,48,304,0.152317880794702,0.847682119205298,0.51063829787234,2.56622656843104,1.64732895793529,3.04946085335974,0.48936170212766,0.152317880794702,0.232323232323232,13.1259401948963,"CC-UC2","p11"
"CC-UC2_p12",302,112,0.370860927152318,58,0.19205298013245,244,54,298,0.19205298013245,0.80794701986755,0.482142857142857,2.59106139590721,1.67891339038492,3.08745029591966,0.517857142857143,0.19205298013245,0.280193236714976,11.019003642334,"CC-UC2","p12"
"CC-UC2_p13",302,121,0.400662251655629,59,0.195364238410596,243,62,305,0.195364238410596,0.804635761589404,0.512396694214876,2.57738184697356,1.62326934177055,3.04596463227022,0.487603305785124,0.195364238410596,0.278959810874705,10.9190088089009,"CC-UC2","p13"
"CC-UC2_p14",302,157,0.519867549668874,71,0.235099337748344,231,86,317,0.235099337748344,0.764900662251656,0.547770700636943,2.58849080124129,1.59333158799284,3.03957072255385,0.452229299363057,0.235099337748344,0.309368191721133,9.82509127924096,"CC-UC2","p14"
"CC-UC2_p15",302,1246,4.12582781456954,218,0.721854304635762,84,1028,1112,0.721854304635762,0.278145695364238,0.825040128410915,1.52394661847697,1.23778099209984,1.96329189892157,0.174959871589085,0.721854304635762,0.281653746770026,6.97058683378575,"CC-UC2","p15"
"CC-UC2_p16",302,1057,3.5,213,0.705298013245033,89,844,933,0.705298013245033,0.294701986754967,0.79848628192999,1.84995891220738,1.36092623975253,2.29662104120433,0.201513718070009,0.705298013245033,0.313465783664459,7.32654458919409,"CC-UC2","p16"
"CC-UC2_p17",302,970,3.21192052980132,207,0.685430463576159,95,763,858,0.685430463576159,0.314569536423841,0.78659793814433,2.01328433997878,1.38291018497592,2.44248938857755,0.21340206185567,0.685430463576159,0.325471698113207,7.50446015041218,"CC-UC2","p17"
"CC-UC2_p18",302,790,2.6158940397351,190,0.629139072847682,112,600,712,0.629139072847682,0.370860927152318,0.759493670886076,2.27465978231218,1.48937473634514,2.71888106222609,0.240506329113924,0.629139072847682,0.347985347985348,7.81320557881813,"CC-UC2","p18"
"CC-UC2_p19",302,586,1.94039735099338,156,0.516556291390728,146,430,576,0.516556291390728,0.483443708609272,0.733788395904437,2.26887036670289,1.56518635738155,2.75637099720554,0.266211604095563,0.516556291390728,0.351351351351351,7.84505591512345,"CC-UC2","p19"
"CC-UC2_p20",302,539,1.78476821192053,156,0.516556291390728,146,383,529,0.516556291390728,0.483443708609272,0.710575139146568,2.4690985666669,1.5941389947603,2.93900099804881,0.289424860853432,0.516556291390728,0.370986920332937,7.92211486974055,"CC-UC2","p20"
"CC-UC2_p21",302,389,1.28807947019868,120,0.397350993377483,182,269,451,0.397350993377483,0.602649006622517,0.691516709511568,2.42932891644605,1.66995125677368,2.9479443997947,0.308483290488432,0.397350993377483,0.347322720694645,8.48762325107558,"CC-UC2","p21"
"CC-UC2_p22",302,324,1.07284768211921,111,0.367549668874172,191,213,404,0.367549668874172,0.632450331125828,0.657407407407407,2.60643763827281,1.78118550713024,3.15691922180723,0.342592592592593,0.367549668874172,0.354632587859425,8.90194339122218,"CC-UC2","p22"
"CC-UC2_p23",302,295,0.97682119205298,104,0.344370860927152,198,191,389,0.344370860927152,0.655629139072848,0.647457627118644,2.6560164366359,1.78893020244804,3.20229520514753,0.352542372881356,0.344370860927152,0.348408710217755,9.19120306477439,"CC-UC2","p23"
"CC-UC2_p24",302,277,0.917218543046358,101,0.334437086092715,201,176,377,0.334437086092715,0.665562913907285,0.635379061371841,2.62393198872182,1.69971358099703,3.12634696392825,0.364620938628159,0.334437086092715,0.348877374784111,8.96116283224979,"CC-UC2","p24"
"CC-UC2_p25",302,248,0.821192052980132,83,0.274834437086093,219,165,384,0.274834437086093,0.725165562913907,0.665322580645161,2.7072144281508,1.65876205473144,3.17498055335851,0.334677419354839,0.274834437086093,0.301818181818182,10.5195138816095,"CC-UC2","p25"
"CC-UC2_p26",302,211,0.698675496688742,82,0.271523178807947,220,129,349,0.271523178807947,0.728476821192053,0.611374407582938,2.5797470305149,1.62328758553925,3.0479759393434,0.388625592417062,0.271523178807947,0.319688109161793,9.53421742001929,"CC-UC2","p26"
"CC-UC2_p27",302,150,0.496688741721854,71,0.235099337748344,231,79,310,0.235099337748344,0.764900662251656,0.526666666666667,2.58849080124129,1.59333158799284,3.03957072255385,0.473333333333333,0.235099337748344,0.314159292035398,9.67525328587563,"CC-UC2","p27"
"CC-UC2_p28",302,157,0.519867549668874,71,0.235099337748344,231,86,317,0.235099337748344,0.764900662251656,0.547770700636943,2.58849080124129,1.59333158799284,3.03957072255385,0.452229299363057,0.235099337748344,0.309368191721133,9.82509127924096,"CC-UC2","p28"
"SG-NES2_p1",426,26,0.0610328638497653,16,0.0375586854460094,410,10,420,0.0375586854460094,0.962441314553991,0.384615384615385,3.68380635136062,2.13421042191252,4.25737987021652,0.615384615384615,0.0375586854460094,0.0707964601769911,60.1354906668084,"SG-NES2","p1"
"SG-NES2_p2",426,28,0.0657276995305164,17,0.039906103286385,409,11,420,0.039906103286385,0.960093896713615,0.392857142857143,3.64985343645622,2.21580130241064,4.26980157845491,0.607142857142857,0.039906103286385,0.0748898678414097,57.0144093123096,"SG-NES2","p2"
"SG-NES2_p3",426,29,0.068075117370892,17,0.039906103286385,409,12,421,0.039906103286385,0.960093896713615,0.413793103448276,3.64985343645622,2.21580130241064,4.26980157845491,0.586206896551724,0.039906103286385,0.0747252747252747,57.1399917116759,"SG-NES2","p3"
"SG-NES2_p4",426,36,0.0845070422535211,18,0.0422535211267606,408,18,426,0.0422535211267606,0.957746478873239,0.5,3.43055337648308,2.27521969635169,4.11646949892333,0.5,0.0422535211267606,0.0779220779220779,52.8280252361828,"SG-NES2","p4"
"SG-NES2_p5",426,43,0.10093896713615,21,0.0492957746478873,405,22,427,0.0492957746478873,0.950704225352113,0.511627906976744,3.50468536013613,2.13636132577935,4.10449256155231,0.488372093023256,0.0492957746478873,0.0895522388059701,45.8335002706674,"SG-NES2","p5"
"SG-NES2_p6",426,44,0.103286384976526,21,0.0492957746478873,405,23,428,0.0492957746478873,0.950704225352113,0.522727272727273,3.50468536013613,2.13636132577935,4.10449256155231,0.477272727272727,0.0492957746478873,0.0893617021276596,45.9312262840377,"SG-NES2","p6"
"SG-NES2_p7",426,49,0.115023474178404,21,0.0492957746478873,405,28,433,0.0492957746478873,0.950704225352113,0.571428571428571,3.50468536013613,2.13636132577935,4.10449256155231,0.428571428571429,0.0492957746478873,0.0884210526315789,46.4198563508892,"SG-NES2","p7"
"SG-NES2_p8",426,57,0.133802816901408,25,0.0586854460093897,401,32,433,0.0586854460093897,0.94131455399061,0.56140350877193,3.40006526291028,1.99891199406077,3.94412131558465,0.43859649122807,0.0586854460093897,0.10351966873706,38.1002119085477,"SG-NES2","p8"
"SG-NES2_p9",426,73,0.171361502347418,31,0.0727699530516432,395,42,437,0.0727699530516432,0.927230046948357,0.575342465753425,3.23864226036342,2.05117905511173,3.83355438291162,0.424657534246575,0.0727699530516432,0.124248496993988,30.8539296302081,"SG-NES2","p9"
"SG-NES2_p10",426,86,0.2018779342723,33,0.0774647887323944,393,53,446,0.0774647887323944,0.922535211267606,0.616279069767442,3.10251370428402,1.89141013612339,3.63359650873627,0.383720930232558,0.0774647887323944,0.12890625,28.1879001889844,"SG-NES2","p10"
"SG-NES2_p11",426,90,0.211267605633803,33,0.0774647887323944,393,57,450,0.0774647887323944,0.922535211267606,0.633333333333333,3.10251370428402,1.89141013612339,3.63359650873627,0.366666666666667,0.0774647887323944,0.127906976744186,28.4081181592109,"SG-NES2","p11"
"SG-NES2_p12",426,90,0.211267605633803,33,0.0774647887323944,393,57,450,0.0774647887323944,0.922535211267606,0.633333333333333,3.10251370428402,1.89141013612339,3.63359650873627,0.366666666666667,0.0774647887323944,0.127906976744186,28.4081181592109,"SG-NES2","p12"
"SG-NES2_p13",426,92,0.215962441314554,33,0.0774647887323944,393,59,452,0.0774647887323944,0.922535211267606,0.641304347826087,3.10251370428402,1.89141013612339,3.63359650873627,0.358695652173913,0.0774647887323944,0.127413127413127,28.5182271443241,"SG-NES2","p13"
"SG-NES2_p14",426,93,0.21830985915493,33,0.0774647887323944,393,60,453,0.0774647887323944,0.922535211267606,0.645161290322581,3.10251370428402,1.89141013612339,3.63359650873627,0.354838709677419,0.0774647887323944,0.127167630057803,28.5732816368807,"SG-NES2","p14"
"SG-NES2_p15",426,4115,9.65962441314554,300,0.704225352112676,126,3815,3941,0.704225352112676,0.295774647887324,0.927095990279465,1.15592345475846,0.624706429719859,1.31393194519125,0.0729040097205346,0.704225352112676,0.132129486897159,9.94427493852246,"SG-NES2","p15"
"SG-NES2_p16",426,3192,7.49295774647887,274,0.643192488262911,152,2918,3070,0.643192488262911,0.356807511737089,0.914160401002506,1.33403699714542,0.746254912319231,1.52857813143894,0.0858395989974937,0.643192488262911,0.151464897733554,10.0919629188797,"SG-NES2","p16"
"SG-NES2_p17",426,2799,6.57042253521127,266,0.624413145539906,160,2533,2693,0.624413145539906,0.375586854460094,0.904966059306895,1.49971750054794,0.845409050345462,1.72158910424519,0.0950339406931047,0.624413145539906,0.164961240310078,10.4363249270503,"SG-NES2","p17"
"SG-NES2_p18",426,2056,4.82629107981221,251,0.589201877934272,175,1805,1980,0.589201877934272,0.410798122065728,0.877918287937743,1.73659509153919,0.86817813317103,1.94151893703727,0.122081712062257,0.589201877934272,0.202256244963739,9.59930279228389,"SG-NES2","p18"
"SG-NES2_p19",426,1009,2.36854460093897,239,0.561032863849765,187,770,957,0.561032863849765,0.438967136150235,0.763131813676908,2.1633327661372,1.07757207333048,2.4168513049554,0.236868186323092,0.561032863849765,0.333101045296167,7.25561008914434,"SG-NES2","p19"
"SG-NES2_p20",426,423,0.992957746478873,172,0.403755868544601,254,251,505,0.403755868544601,0.596244131455399,0.59338061465721,2.66547321248383,1.27608030840084,2.95518669460277,0.40661938534279,0.403755868544601,0.405182567726737,7.2934694875516,"SG-NES2","p20"
"SG-NES2_p21",426,278,0.652582159624413,123,0.288732394366197,303,155,458,0.288732394366197,0.711267605633803,0.557553956834532,2.69586765633807,1.4312417571744,3.05223776727328,0.442446043165468,0.288732394366197,0.349431818181818,8.734859301465,"SG-NES2","p21"
"SG-NES2_p22",426,179,0.42018779342723,78,0.183098591549296,348,101,449,0.183098591549296,0.816901408450704,0.564245810055866,2.75627833290165,1.62973082565882,3.20204509845281,0.435754189944134,0.183098591549296,0.257851239669421,12.4181877215638,"SG-NES2","p22"
"SG-NES2_p23",426,137,0.321596244131455,61,0.143192488262911,365,76,441,0.143192488262911,0.856807511737089,0.554744525547445,2.80843501168726,1.68512099580173,3.275200754971,0.445255474452555,0.143192488262911,0.216696269982238,15.1142461069563,"SG-NES2","p23"
"SG-NES2_p24",426,123,0.288732394366197,49,0.115023474178404,377,74,451,0.115023474178404,0.884976525821596,0.601626016260163,2.91331598988481,1.60379268597654,3.32559183251799,0.398373983739837,0.115023474178404,0.178506375227687,18.6301011842079,"SG-NES2","p24"
"SG-NES2_p25",426,116,0.272300469483568,48,0.112676056338028,378,68,446,0.112676056338028,0.887323943661972,0.586206896551724,3.00087941235823,1.58072431314466,3.3917497846513,0.413793103448276,0.112676056338028,0.177121771217712,19.1492539925105,"SG-NES2","p25"
"SG-NES2_p26",426,109,0.255868544600939,39,0.0915492957746479,387,70,457,0.0915492957746479,0.908450704225352,0.642201834862385,3.11631897880262,1.75793916349915,3.57795948554613,0.357798165137615,0.0915492957746479,0.145794392523365,24.54113236881,"SG-NES2","p26"
"SG-NES2_p27",426,98,0.230046948356808,33,0.0774647887323944,393,65,458,0.0774647887323944,0.922535211267606,0.663265306122449,3.11215408511246,1.8818334225704,3.63686679434169,0.336734693877551,0.0774647887323944,0.125954198473282,28.8745181853795,"SG-NES2","p27"
"SG-NES2_p28",426,93,0.21830985915493,33,0.0774647887323944,393,60,453,0.0774647887323944,0.922535211267606,0.645161290322581,3.10251370428402,1.89141013612339,3.63359650873627,0.354838709677419,0.0774647887323944,0.127167630057803,28.5732816368807,"SG-NES2","p28"
"ER-BME2_p1",191,17,0.0890052356020942,5,0.0261780104712042,186,12,198,0.0261780104712042,0.973821989528796,0.705882352941177,3.61275659256,1.02373619648814,3.75500279588255,0.294117647058824,0.0261780104712042,0.0480769230769231,78.1040581543571,"ER-BME2","p1"
"ER-BME2_p2",191,17,0.0890052356020942,5,0.0261780104712042,186,12,198,0.0261780104712042,0.973821989528796,0.705882352941177,3.61275659256,1.02373619648814,3.75500279588255,0.294117647058824,0.0261780104712042,0.0480769230769231,78.1040581543571,"ER-BME2","p2"
"ER-BME2_p3",191,19,0.0994764397905759,7,0.0366492146596859,184,12,196,0.0366492146596859,0.963350785340314,0.631578947368421,3.65952888879056,1.26632336199837,3.87243160624375,0.368421052631579,0.0366492146596859,0.0666666666666667,58.0864740936563,"ER-BME2","p3"
"ER-BME2_p4",191,23,0.120418848167539,10,0.0523560209424084,181,13,194,0.0523560209424084,0.947643979057592,0.565217391304348,3.52759402050815,1.90772660515075,4.01040401624635,0.434782608695652,0.0523560209424084,0.0934579439252336,42.9113229738359,"ER-BME2","p4"
"ER-BME2_p5",191,29,0.151832460732984,12,0.06282722513089,179,17,196,0.06282722513089,0.93717277486911,0.586206896551724,3.57740386153738,1.81019826262208,4.00931866263366,0.413793103448276,0.06282722513089,0.109090909090909,36.7520877408085,"ER-BME2","p5"
"ER-BME2_p6",191,31,0.162303664921466,12,0.06282722513089,179,19,198,0.06282722513089,0.93717277486911,0.612903225806452,3.47873433547872,1.93601439819026,3.98117373733407,0.387096774193548,0.06282722513089,0.108108108108108,36.8258570703402,"ER-BME2","p6"
"ER-BME2_p7",191,35,0.183246073298429,13,0.0680628272251309,178,22,200,0.0680628272251309,0.931937172774869,0.628571428571429,3.28746344203644,2.01498177124795,3.85584846968701,0.371428571428571,0.0680628272251309,0.115044247787611,33.5162213134332,"ER-BME2","p7"
"ER-BME2_p8",191,42,0.219895287958115,17,0.0890052356020942,174,25,199,0.0890052356020942,0.910994764397906,0.595238095238095,3.02459671598933,1.64925180897635,3.44502784078521,0.404761904761905,0.0890052356020942,0.145922746781116,23.6085731442045,"ER-BME2","p8"
"ER-BME2_p9",191,50,0.261780104712042,20,0.104712041884817,171,30,201,0.104712041884817,0.895287958115183,0.6,2.84055691690208,1.64474864341029,3.28237135287283,0.4,0.104712041884817,0.16597510373444,19.7762874010588,"ER-BME2","p9"
"ER-BME2_p10",191,58,0.303664921465969,24,0.12565445026178,167,34,201,0.12565445026178,0.87434554973822,0.586206896551724,2.83087225619647,1.57608708515742,3.24004447977229,0.413793103448276,0.12565445026178,0.192771084337349,16.8077307388188,"ER-BME2","p10"
"ER-BME2_p11",191,64,0.335078534031414,25,0.130890052356021,166,39,205,0.130890052356021,0.869109947643979,0.609375,2.72350258122485,1.56961546883305,3.14343109196597,0.390625,0.130890052356021,0.196078431372549,16.0314985690265,"ER-BME2","p11"
"ER-BME2_p12",191,73,0.382198952879581,25,0.130890052356021,166,48,214,0.130890052356021,0.869109947643979,0.657534246575342,2.72047800460565,1.57797400485559,3.14499642822422,0.342465753424658,0.130890052356021,0.189393939393939,16.6055811410239,"ER-BME2","p12"
"ER-BME2_p13",191,84,0.43979057591623,28,0.146596858638743,163,56,219,0.146596858638743,0.853403141361257,0.666666666666667,2.81441859850802,1.70700446689515,3.29162821376106,0.333333333333333,0.146596858638743,0.203636363636364,16.1642456925766,"ER-BME2","p13"
"ER-BME2_p14",191,88,0.460732984293194,28,0.146596858638743,163,60,223,0.146596858638743,0.853403141361257,0.681818181818182,2.81441859850802,1.70700446689515,3.29162821376106,0.318181818181818,0.146596858638743,0.200716845878136,16.3993619935596,"ER-BME2","p14"
"ER-BME2_p15",191,3186,16.6806282722513,172,0.900523560209424,19,3014,3033,0.900523560209424,0.0994764397905759,0.94601381042059,1.50616760915693,0.919977107273315,1.76490757400508,0.0539861895794099,0.900523560209424,0.101865561148949,17.3258513878347,"ER-BME2","p15"
"ER-BME2_p16",191,2624,13.738219895288,160,0.837696335078534,31,2464,2495,0.837696335078534,0.162303664921466,0.939024390243902,1.6631782146428,1.04482608301573,1.96413424118933,0.0609756097560976,0.837696335078534,0.113676731793961,17.2782434029624,"ER-BME2","p16"
"ER-BME2_p17",191,2308,12.0837696335079,167,0.87434554973822,24,2141,2165,0.87434554973822,0.12565445026178,0.927642980935875,1.86933097386599,1.11189383674505,2.17501866521793,0.0723570190641248,0.87434554973822,0.133653461384554,16.2735677975438,"ER-BME2","p17"
"ER-BME2_p18",191,1869,9.78534031413612,156,0.816753926701571,35,1713,1748,0.816753926701571,0.183246073298429,0.91653290529695,2.05173429623348,1.2150895239784,2.38454527606895,0.0834670947030498,0.816753926701571,0.151456310679612,15.7441130407117,"ER-BME2","p18"
"ER-BME2_p19",191,908,4.75392670157068,129,0.675392670157068,62,779,841,0.675392670157068,0.324607329842932,0.857929515418502,2.44316151668516,1.48624423379222,2.85971329316279,0.142070484581498,0.675392670157068,0.234758871701547,12.1814918960694,"ER-BME2","p19"
"ER-BME2_p20",191,470,2.46073298429319,98,0.513089005235602,93,372,465,0.513089005235602,0.486910994764398,0.791489361702128,2.55233369121501,1.68171471348473,3.05656206363657,0.208510638297872,0.513089005235602,0.296520423600605,10.3080996125703,"ER-BME2","p20"
"ER-BME2_p21",191,313,1.63874345549738,72,0.37696335078534,119,241,360,0.37696335078534,0.62303664921466,0.769968051118211,2.59661365202634,1.64942392721419,3.07619923762364,0.230031948881789,0.37696335078534,0.285714285714286,10.7666973316827,"ER-BME2","p21"
"ER-BME2_p22",191,216,1.13089005235602,55,0.287958115183246,136,161,297,0.287958115183246,0.712041884816754,0.74537037037037,2.68821080766935,1.56364976315612,3.10989998686268,0.25462962962963,0.287958115183246,0.27027027027027,11.5066299513919,"ER-BME2","p22"
"ER-BME2_p23",191,127,0.664921465968586,47,0.246073298429319,144,80,224,0.246073298429319,0.753926701570681,0.62992125984252,2.87055243693093,1.79740508582601,3.38684755129653,0.37007874015748,0.246073298429319,0.29559748427673,11.45763320545,"ER-BME2","p23"
"ER-BME2_p24",191,146,0.764397905759162,49,0.256544502617801,142,97,239,0.256544502617801,0.743455497382199,0.664383561643836,2.77801782191348,1.79603304933003,3.30803835122186,0.335616438356164,0.256544502617801,0.29080118694362,11.3756012689976,"ER-BME2","p24"
"ER-BME2_p25",191,103,0.539267015706806,37,0.193717277486911,154,66,220,0.193717277486911,0.806282722513089,0.640776699029126,2.83463525640287,1.95682354298449,3.44446155664721,0.359223300970874,0.193717277486911,0.251700680272109,13.6847526710038,"ER-BME2","p25"
"ER-BME2_p26",191,96,0.50261780104712,35,0.183246073298429,156,61,217,0.183246073298429,0.816753926701571,0.635416666666667,2.7603215721703,1.99259917838844,3.40438344895269,0.364583333333333,0.183246073298429,0.24390243902439,13.957972140706,"ER-BME2","p26"
"ER-BME2_p27",191,125,0.654450261780105,38,0.198952879581152,153,87,240,0.198952879581152,0.801047120418848,0.696,2.82931317846027,2.0130847042079,3.4723944315306,0.304,0.198952879581152,0.240506329113924,14.4378505311009,"ER-BME2","p27"
"ER-BME2_p28",191,88,0.460732984293194,28,0.146596858638743,163,60,223,0.146596858638743,0.853403141361257,0.681818181818182,2.81441859850802,1.70700446689515,3.29162821376106,0.318181818181818,0.146596858638743,0.200716845878136,16.3993619935596,"ER-BME2","p28"
"ER-BME1_p1",175,23,0.131428571428571,12,0.0685714285714286,163,11,174,0.0685714285714286,0.931428571428571,0.478260869565217,2.6986213453918,2.01615822791764,3.36859780410251,0.521739130434783,0.0685714285714286,0.121212121212121,27.7909318838457,"ER-BME1","p1"
"ER-BME1_p2",175,24,0.137142857142857,12,0.0685714285714286,163,12,175,0.0685714285714286,0.931428571428571,0.5,2.6986213453918,2.01615822791764,3.36859780410251,0.5,0.0685714285714286,0.120603015075377,27.9312901256833,"ER-BME1","p2"
"ER-BME1_p3",175,28,0.16,13,0.0742857142857143,162,15,177,0.0742857142857143,0.925714285714286,0.535714285714286,2.8909657829559,2.06023949317325,3.54996759526796,0.464285714285714,0.0742857142857143,0.12807881773399,27.7170546861306,"ER-BME1","p3"
"ER-BME1_p4",175,34,0.194285714285714,17,0.0971428571428571,158,17,175,0.0971428571428571,0.902857142857143,0.5,2.89475597689655,1.96698021761038,3.49980332908135,0.5,0.0971428571428571,0.162679425837321,21.5134969346471,"ER-BME1","p4"
"ER-BME1_p5",175,37,0.211428571428571,19,0.108571428571429,156,18,174,0.108571428571429,0.891428571428571,0.486486486486487,2.89944773850238,1.91129681795261,3.47272986490777,0.513513513513513,0.108571428571429,0.179245283018868,19.3741771410644,"ER-BME1","p5"
"ER-BME1_p6",175,40,0.228571428571429,21,0.12,154,19,173,0.12,0.88,0.475,2.96128558949839,1.85520417307894,3.4944233954088,0.525,0.12,0.195348837209302,17.8881197622117,"ER-BME1","p6"
"ER-BME1_p7",175,44,0.251428571428571,23,0.131428571428571,152,21,173,0.131428571428571,0.868571428571429,0.477272727272727,2.80165191843368,1.93598816471409,3.40548141177957,0.522727272727273,0.131428571428571,0.210045662100457,16.2130528082549,"ER-BME1","p7"
"ER-BME1_p8",175,56,0.32,29,0.165714285714286,146,27,173,0.165714285714286,0.834285714285714,0.482142857142857,2.93589347489553,2.02049626884431,3.56396908914036,0.517857142857143,0.165714285714286,0.251082251082251,14.1944286136452,"ER-BME1","p8"
"ER-BME1_p9",175,72,0.411428571428571,40,0.228571428571429,135,32,167,0.228571428571429,0.771428571428571,0.444444444444444,2.95952061661904,2.00197096632294,3.57304492417785,0.555555555555556,0.228571428571429,0.323886639676113,11.0317762033991,"ER-BME1","p9"
"ER-BME1_p10",175,100,0.571428571428571,47,0.268571428571429,128,53,181,0.268571428571429,0.731428571428571,0.53,2.81216831878429,1.93572279644603,3.41398790241778,0.47,0.268571428571429,0.341818181818182,9.98773056558392,"ER-BME1","p10"
"ER-BME1_p11",175,120,0.685714285714286,51,0.291428571428571,124,69,193,0.291428571428571,0.708571428571429,0.575,2.67758562207455,1.71987012733577,3.18236044759897,0.425,0.291428571428571,0.345762711864407,9.20388560825193,"ER-BME1","p11"
"ER-BME1_p12",175,129,0.737142857142857,53,0.302857142857143,122,76,198,0.302857142857143,0.697142857142857,0.589147286821705,2.73635733854418,1.70482109391694,3.22398300964331,0.410852713178295,0.302857142857143,0.348684210526316,9.24613995218458,"ER-BME1","p12"
"ER-BME1_p13",175,145,0.828571428571429,53,0.302857142857143,122,92,214,0.302857142857143,0.697142857142857,0.63448275862069,2.74413024364828,1.70701072716064,3.23173891531273,0.36551724137931,0.302857142857143,0.33125,9.75619295188747,"ER-BME1","p13"
"ER-BME1_p14",175,157,0.897142857142857,53,0.302857142857143,122,104,226,0.302857142857143,0.697142857142857,0.662420382165605,2.74413024364828,1.70701072716064,3.23173891531273,0.337579617834395,0.302857142857143,0.319277108433735,10.1220501875833,"ER-BME1","p14"
