"","nobstrees","npredtrees","ext.rt","tp","match.rt","fn","fp","ft","accuracy","omission","commission","xy.rmse","z.rmse","xyz.rmse","precision","recall","f","loss","quad","paramset"
"SG-SWR1_p1",236,3695,15.6567796610169,186,0.788135593220339,50,3509,3559,0.788135593220339,0.211864406779661,0.949661705006766,1.17012130029516,0.703335249449563,1.36523416691889,0.0503382949932341,0.788135593220339,0.0946324090562198,14.4267083606402,"SG-SWR1","p1"
"SG-SWR1_p2",236,3695,15.6567796610169,186,0.788135593220339,50,3509,3559,0.788135593220339,0.211864406779661,0.949661705006766,1.17012130029516,0.703335249449563,1.36523416691889,0.0503382949932341,0.788135593220339,0.0946324090562198,14.4267083606402,"SG-SWR1","p2"
"SG-SWR1_p3",236,2638,11.1779661016949,145,0.614406779661017,91,2493,2584,0.614406779661017,0.385593220338983,0.945034116755118,1.27312244499257,0.7707595716184,1.48825773211001,0.0549658832448825,0.614406779661017,0.100904662491301,14.7491473175316,"SG-SWR1","p3"
"SG-SWR1_p4",236,2638,11.1779661016949,145,0.614406779661017,91,2493,2584,0.614406779661017,0.385593220338983,0.945034116755118,1.27312244499257,0.7707595716184,1.48825773211001,0.0549658832448825,0.614406779661017,0.100904662491301,14.7491473175316,"SG-SWR1","p4"
"SG-SWR1_p5",236,2026,8.58474576271187,146,0.61864406779661,90,1880,1970,0.61864406779661,0.38135593220339,0.927936821322804,1.32146434600496,0.799712713827618,1.54460624186873,0.0720631786771964,0.61864406779661,0.129089301503095,11.965408627079,"SG-SWR1","p5"
"SG-SWR1_p6",236,2026,8.58474576271187,146,0.61864406779661,90,1880,1970,0.61864406779661,0.38135593220339,0.927936821322804,1.32146434600496,0.799712713827618,1.54460624186873,0.0720631786771964,0.61864406779661,0.129089301503095,11.965408627079,"SG-SWR1","p6"
"SG-SWR1_p7",236,1623,6.8771186440678,150,0.635593220338983,86,1473,1559,0.635593220338983,0.364406779661017,0.907578558225508,1.44042600051902,0.847515073612263,1.67125966353862,0.0924214417744917,0.635593220338983,0.161377084454008,10.3562390483943,"SG-SWR1","p7"
"SG-SWR1_p8",236,1623,6.8771186440678,150,0.635593220338983,86,1473,1559,0.635593220338983,0.364406779661017,0.907578558225508,1.44042600051902,0.847515073612263,1.67125966353862,0.0924214417744917,0.635593220338983,0.161377084454008,10.3562390483943,"SG-SWR1","p8"
"SG-SWR1_p9",236,1306,5.53389830508475,153,0.648305084745763,83,1153,1236,0.648305084745763,0.351694915254237,0.882848392036753,1.56747401686002,0.901395026314242,1.80817249923655,0.117151607963247,0.648305084745763,0.198443579766537,9.11177122164299,"SG-SWR1","p9"
"SG-SWR1_p10",236,1306,5.53389830508475,153,0.648305084745763,83,1153,1236,0.648305084745763,0.351694915254237,0.882848392036753,1.56747401686002,0.901395026314242,1.80817249923655,0.117151607963247,0.648305084745763,0.198443579766537,9.11177122164299,"SG-SWR1","p10"
"SG-SWR1_p11",236,1102,4.66949152542373,145,0.614406779661017,91,957,1048,0.614406779661017,0.385593220338983,0.868421052631579,1.63528406498744,0.952083946603087,1.89225204837546,0.131578947368421,0.614406779661017,0.216741405082212,8.73045945078059,"SG-SWR1","p11"
"SG-SWR1_p12",236,1102,4.66949152542373,145,0.614406779661017,91,957,1048,0.614406779661017,0.385593220338983,0.868421052631579,1.63528406498744,0.952083946603087,1.89225204837546,0.131578947368421,0.614406779661017,0.216741405082212,8.73045945078059,"SG-SWR1","p12"
"SG-SWR1_p13",236,973,4.1228813559322,158,0.669491525423729,78,815,893,0.669491525423729,0.330508474576271,0.837615621788284,1.76402694448181,0.977359624418278,2.01668611744636,0.162384378211716,0.669491525423729,0.261373035566584,7.71573897466028,"SG-SWR1","p13"
"SG-SWR1_p14",236,973,4.1228813559322,158,0.669491525423729,78,815,893,0.669491525423729,0.330508474576271,0.837615621788284,1.76402694448181,0.977359624418278,2.01668611744636,0.162384378211716,0.669491525423729,0.261373035566584,7.71573897466028,"SG-SWR1","p14"
"SG-SWR1_p15",236,876,3.71186440677966,149,0.63135593220339,87,727,814,0.63135593220339,0.36864406779661,0.829908675799087,1.82708174989632,0.950786728285878,2.05966577955958,0.170091324200913,0.63135593220339,0.267985611510791,7.68573270761828,"SG-SWR1","p15"
"SG-SWR1_p16",236,876,3.71186440677966,149,0.63135593220339,87,727,814,0.63135593220339,0.36864406779661,0.829908675799087,1.82708174989632,0.950786728285878,2.05966577955958,0.170091324200913,0.63135593220339,0.267985611510791,7.68573270761828,"SG-SWR1","p16"
"SG-SWR1_p17",236,775,3.28389830508475,141,0.597457627118644,95,634,729,0.597457627118644,0.402542372881356,0.818064516129032,1.85317575364502,0.970871827989142,2.09209284695511,0.181935483870968,0.597457627118644,0.27893175074184,7.50037541940291,"SG-SWR1","p17"
"SG-SWR1_p18",236,775,3.28389830508475,141,0.597457627118644,95,634,729,0.597457627118644,0.402542372881356,0.818064516129032,1.85317575364502,0.970871827989142,2.09209284695511,0.181935483870968,0.597457627118644,0.27893175074184,7.50037541940291,"SG-SWR1","p18"
"SG-SWR1_p19",236,185,0.783898305084746,87,0.36864406779661,149,98,247,0.36864406779661,0.63135593220339,0.52972972972973,2.43158577706531,1.27616362046835,2.7461250840836,0.47027027027027,0.36864406779661,0.413301662707838,6.64436011723677,"SG-SWR1","p19"
"SG-SWR1_p20",236,578,2.44915254237288,146,0.61864406779661,90,432,522,0.61864406779661,0.38135593220339,0.747404844290657,2.06409726655387,1.15324915923996,2.36441983350733,0.252595155709343,0.61864406779661,0.358722358722359,6.59122515231153,"SG-SWR1","p20"
"SG-SWR1_p21",236,166,0.703389830508475,82,0.347457627118644,154,84,238,0.347457627118644,0.652542372881356,0.506024096385542,2.50291952022766,1.31244601282695,2.82614944072709,0.493975903614458,0.347457627118644,0.407960199004975,6.92751265348957,"SG-SWR1","p21"
"SG-SWR1_p22",236,252,1.06779661016949,111,0.470338983050847,125,141,266,0.470338983050847,0.529661016949153,0.55952380952381,2.44566293684331,1.22551595679549,2.73553588187203,0.44047619047619,0.470338983050847,0.454918032786885,6.01325004663763,"SG-SWR1","p22"
"SG-SWR1_p23",236,143,0.605932203389831,76,0.322033898305085,160,67,227,0.322033898305085,0.677966101694915,0.468531468531469,2.56256113164671,1.26579576593249,2.85813898795687,0.531468531468531,0.322033898305085,0.401055408970976,7.12654392391877,"SG-SWR1","p23"
"SG-SWR1_p24",236,203,0.860169491525424,101,0.427966101694915,135,102,237,0.427966101694915,0.572033898305085,0.502463054187192,2.44636598482959,1.3361482213089,2.78747172201588,0.497536945812808,0.427966101694915,0.460136674259681,6.05792121764837,"SG-SWR1","p24"
"SG-SWR1_p25",236,132,0.559322033898305,69,0.292372881355932,167,63,230,0.292372881355932,0.707627118644068,0.477272727272727,2.57537725991038,1.24490078761903,2.86048002997364,0.522727272727273,0.292372881355932,0.375,7.62794674659637,"SG-SWR1","p25"
"SG-SWR1_p26",236,175,0.741525423728814,86,0.364406779661017,150,89,239,0.364406779661017,0.635593220338983,0.508571428571429,2.46932781328268,1.32114497998499,2.80053636069789,0.491428571428571,0.364406779661017,0.418491484184915,6.69197932701646,"SG-SWR1","p26"
"SG-SWR1_p27",236,117,0.495762711864407,68,0.288135593220339,168,49,217,0.288135593220339,0.711864406779661,0.418803418803419,2.58747096386543,1.32076710664674,2.90507000584267,0.581196581196581,0.288135593220339,0.385269121813031,7.54036552987104,"SG-SWR1","p27"
"SG-SWR1_p28",236,164,0.694915254237288,83,0.351694915254237,153,81,234,0.351694915254237,0.648305084745763,0.49390243902439,2.52344847003863,1.283440275104,2.83107949741779,0.50609756097561,0.351694915254237,0.415,6.82187830703081,"SG-SWR1","p28"
"SG-SWR1_p29",236,105,0.444915254237288,64,0.271186440677966,172,41,213,0.271186440677966,0.728813559322034,0.39047619047619,2.6141349709416,1.37842618024144,2.95529362004435,0.60952380952381,0.271186440677966,0.375366568914956,7.87308690964939,"SG-SWR1","p29"
"SG-SWR1_p30",236,140,0.593220338983051,74,0.313559322033898,162,66,228,0.313559322033898,0.686440677966102,0.471428571428571,2.56443161899553,1.30463422957278,2.87721740601523,0.528571428571429,0.313559322033898,0.393617021276596,7.30968746393058,"SG-SWR1","p30"
"SG-SWR1_p31",236,98,0.415254237288136,62,0.26271186440678,174,36,210,0.26271186440678,0.73728813559322,0.36734693877551,2.63693370202801,1.44202919302918,3.00547293157658,0.63265306122449,0.26271186440678,0.37125748502994,8.0953867673111,"SG-SWR1","p31"
"SG-SWR1_p32",236,121,0.51271186440678,67,0.283898305084746,169,54,223,0.283898305084746,0.716101694915254,0.446280991735537,2.61140240920607,1.24893643111058,2.89469596879577,0.553719008264463,0.283898305084746,0.375350140056022,7.71198851388128,"SG-SWR1","p32"
"SG-SWR1_p33",236,91,0.385593220338983,56,0.23728813559322,180,35,215,0.23728813559322,0.76271186440678,0.384615384615385,2.65198817481851,1.42067283481153,3.00854658979193,0.615384615384615,0.23728813559322,0.342507645259939,8.78388156126751,"SG-SWR1","p33"
"SG-SWR1_p34",236,113,0.478813559322034,63,0.266949152542373,173,50,223,0.266949152542373,0.733050847457627,0.442477876106195,2.6441326884409,1.2590463511268,2.92858931712308,0.557522123893805,0.266949152542373,0.361031518624642,8.11172755298376,"SG-SWR1","p34"
"SG-SWR1_p35",236,88,0.372881355932203,55,0.233050847457627,181,33,214,0.233050847457627,0.766949152542373,0.375,2.63847652040973,1.4300529742254,3.00110144077876,0.625,0.233050847457627,0.339506172839506,8.83960788011197,"SG-SWR1","p35"
"SG-SWR1_p36",236,106,0.449152542372881,64,0.271186440677966,172,42,214,0.271186440677966,0.728813559322034,0.39622641509434,2.61088535246959,1.32387638088871,2.92734879978715,0.60377358490566,0.271186440677966,0.374269005847953,7.82151007443129,"SG-SWR1","p36"
"SG-SWR1_p37",236,88,0.372881355932203,55,0.233050847457627,181,33,214,0.233050847457627,0.766949152542373,0.375,2.63847652040973,1.4300529742254,3.00110144077876,0.625,0.233050847457627,0.339506172839506,8.83960788011197,"SG-SWR1","p37"
"SG-SWR1_p38",236,96,0.406779661016949,60,0.254237288135593,176,36,212,0.254237288135593,0.745762711864407,0.375,2.64031133573937,1.41486512313601,2.99551118614177,0.625,0.254237288135593,0.36144578313253,8.28758094832557,"SG-SWR1","p38"
"SG-SWR1_p39",236,49,0.207627118644068,29,0.122881355932203,207,20,227,0.122881355932203,0.877118644067797,0.408163265306122,2.67504766213242,1.40862719915771,3.0232615799641,0.591836734693878,0.122881355932203,0.203508771929825,14.8556819015477,"SG-SWR1","p39"
"SG-SWR1_p40",236,87,0.36864406779661,52,0.220338983050847,184,35,219,0.220338983050847,0.779661016949153,0.402298850574713,2.65404379542267,1.41671725098227,3.00849401482741,0.597701149425287,0.220338983050847,0.321981424148607,9.34368814220435,"SG-SWR1","p40"
"SG-SWR1_p41",236,49,0.207627118644068,29,0.122881355932203,207,20,227,0.122881355932203,0.877118644067797,0.408163265306122,2.67504766213242,1.40862719915771,3.0232615799641,0.591836734693878,0.122881355932203,0.203508771929825,14.8556819015477,"SG-SWR1","p41"
"SG-SWR1_p42",236,69,0.292372881355932,44,0.186440677966102,192,25,217,0.186440677966102,0.813559322033898,0.36231884057971,2.66029135056179,1.42135029429445,3.01618744924197,0.63768115942029,0.186440677966102,0.288524590163934,10.4538315002136,"SG-SWR1","p42"
"SG-SWR1_p43",236,45,0.190677966101695,27,0.114406779661017,209,18,227,0.114406779661017,0.885593220338983,0.4,2.68080021669296,1.45726719124074,3.05128128308219,0.6,0.114406779661017,0.192170818505338,15.8779637138166,"SG-SWR1","p43"
"SG-SWR1_p44",236,63,0.266949152542373,41,0.173728813559322,195,22,217,0.173728813559322,0.826271186440678,0.349206349206349,2.67672190309196,1.40282014736518,3.02204310233093,0.650793650793651,0.173728813559322,0.274247491638796,11.0194010682554,"SG-SWR1","p44"
"SG-SWR1_p45",236,45,0.190677966101695,27,0.114406779661017,209,18,227,0.114406779661017,0.885593220338983,0.4,2.68080021669296,1.45726719124074,3.05128128308219,0.6,0.114406779661017,0.192170818505338,15.8779637138166,"SG-SWR1","p45"
"SG-SWR1_p46",236,59,0.25,38,0.161016949152542,198,21,219,0.161016949152542,0.838983050847458,0.355932203389831,2.72941878194704,1.42538314332083,3.07919534822142,0.644067796610169,0.161016949152542,0.257627118644068,11.952139838491,"SG-SWR1","p46"
"SG-SWR1_p47",236,45,0.190677966101695,27,0.114406779661017,209,18,227,0.114406779661017,0.885593220338983,0.4,2.68080021669296,1.45726719124074,3.05128128308219,0.6,0.114406779661017,0.192170818505338,15.8779637138166,"SG-SWR1","p47"
"SG-SWR1_p48",236,55,0.233050847457627,34,0.144067796610169,202,21,223,0.144067796610169,0.855932203389831,0.381818181818182,2.73153810128761,1.34975000953336,3.04682219484847,0.618181818181818,0.144067796610169,0.233676975945017,13.0386067456015,"SG-SWR1","p48"
"SG-SWR1_p49",236,44,0.186440677966102,27,0.114406779661017,209,17,226,0.114406779661017,0.885593220338983,0.386363636363636,2.68080021669296,1.45726719124074,3.05128128308219,0.613636363636364,0.114406779661017,0.192857142857143,15.8214585048706,"SG-SWR1","p49"
"SG-SWR1_p50",236,52,0.220338983050847,33,0.139830508474576,203,19,222,0.139830508474576,0.860169491525424,0.365384615384615,2.72184924915028,1.3681329569449,3.04635045964491,0.634615384615385,0.139830508474576,0.229166666666667,13.2931656420869,"SG-SWR1","p50"
"SG-SWR1_p51",236,43,0.182203389830508,28,0.11864406779661,208,15,223,0.11864406779661,0.88135593220339,0.348837209302326,2.69109813463401,1.44649374103628,3.05521739211595,0.651162790697674,0.11864406779661,0.200716845878136,15.2215295071491,"SG-SWR1","p51"
"SG-SWR1_p52",236,51,0.216101694915254,32,0.135593220338983,204,19,223,0.135593220338983,0.864406779661017,0.372549019607843,2.70027866649939,1.36346178210099,3.0249847781438,0.627450980392157,0.135593220338983,0.222996515679443,13.5651661144886,"SG-SWR1","p52"
"SG-SWR1_p53",236,40,0.169491525423729,26,0.110169491525424,210,14,224,0.110169491525424,0.889830508474576,0.35,2.6708573197967,1.48145998673865,3.05421062060548,0.65,0.110169491525424,0.188405797101449,16.2108102170598,"SG-SWR1","p53"
"SG-SWR1_p54",236,46,0.194915254237288,28,0.11864406779661,208,18,226,0.11864406779661,0.88135593220339,0.391304347826087,2.66133422731438,1.43140329497216,3.02185626103099,0.608695652173913,0.11864406779661,0.198581560283688,15.2172047430489,"SG-SWR1","p54"
"SG-SWR1_p55",236,39,0.165254237288136,26,0.110169491525424,210,13,223,0.110169491525424,0.889830508474576,0.333333333333333,2.6708573197967,1.48145998673865,3.05421062060548,0.666666666666667,0.110169491525424,0.189090909090909,16.1520753974328,"SG-SWR1","p55"
"SG-SWR1_p56",236,44,0.186440677966102,27,0.114406779661017,209,17,226,0.114406779661017,0.885593220338983,0.386363636363636,2.60797381928453,1.44511395167763,2.98159047748125,0.613636363636364,0.114406779661017,0.192857142857143,15.460098772125,"SG-SWR1","p56"
"SG-SWR1_p57",236,37,0.156779661016949,24,0.101694915254237,212,13,225,0.101694915254237,0.898305084745763,0.351351351351351,2.6593590110934,1.47846936615767,3.04270636383966,0.648648648648649,0.101694915254237,0.175824175824176,17.305392444338,"SG-SWR1","p57"
"SG-SWR1_p58",236,43,0.182203389830508,26,0.110169491525424,210,17,227,0.110169491525424,0.889830508474576,0.395348837209302,2.58835302986509,1.43376549686481,2.95892799966673,0.604651162790698,0.110169491525424,0.186379928315412,15.8757867674427,"SG-SWR1","p58"
"SG-SWR1_p59",236,30,0.127118644067797,19,0.0805084745762712,217,11,228,0.0805084745762712,0.919491525423729,0.366666666666667,2.6618464515476,1.50827927401428,3.05946611356256,0.633333333333333,0.0805084745762712,0.142857142857143,21.4162627949379,"SG-SWR1","p59"
"SG-SWR1_p60",236,40,0.169491525423729,25,0.105932203389831,211,15,226,0.105932203389831,0.894067796610169,0.375,2.60702040568441,1.46172619871165,2.98884574303441,0.625,0.105932203389831,0.181159420289855,16.4984285015499,"SG-SWR1","p60"
"SG-SWR1_p61",236,30,0.127118644067797,19,0.0805084745762712,217,11,228,0.0805084745762712,0.919491525423729,0.366666666666667,2.6618464515476,1.50827927401428,3.05946611356256,0.633333333333333,0.0805084745762712,0.142857142857143,21.4162627949379,"SG-SWR1","p61"
"SG-SWR1_p62",236,36,0.152542372881356,24,0.101694915254237,212,12,224,0.101694915254237,0.898305084745763,0.333333333333333,2.60817057172461,1.52607703770157,3.02183137454926,0.666666666666667,0.101694915254237,0.176470588235294,17.1237111224458,"SG-SWR1","p62"
"SG-SWR1_p63",236,30,0.127118644067797,19,0.0805084745762712,217,11,228,0.0805084745762712,0.919491525423729,0.366666666666667,2.6618464515476,1.50827927401428,3.05946611356256,0.633333333333333,0.0805084745762712,0.142857142857143,21.4162627949379,"SG-SWR1","p63"
"SG-SWR1_p64",236,36,0.152542372881356,24,0.101694915254237,212,12,224,0.101694915254237,0.898305084745763,0.333333333333333,2.60817057172461,1.52607703770157,3.02183137454926,0.666666666666667,0.101694915254237,0.176470588235294,17.1237111224458,"SG-SWR1","p64"
"SG-SWR1_p65",236,30,0.127118644067797,19,0.0805084745762712,217,11,228,0.0805084745762712,0.919491525423729,0.366666666666667,2.6618464515476,1.50827927401428,3.05946611356256,0.633333333333333,0.0805084745762712,0.142857142857143,21.4162627949379,"SG-SWR1","p65"
"SG-SWR1_p66",236,35,0.148305084745763,23,0.0974576271186441,213,12,225,0.0974576271186441,0.902542372881356,0.342857142857143,2.59193763432456,1.5195103187197,3.00450533514647,0.657142857142857,0.0974576271186441,0.169741697416974,17.7004553440151,"SG-SWR1","p66"
"SG-SWR1_p67",236,30,0.127118644067797,19,0.0805084745762712,217,11,228,0.0805084745762712,0.919491525423729,0.366666666666667,2.6618464515476,1.50827927401428,3.05946611356256,0.633333333333333,0.0805084745762712,0.142857142857143,21.4162627949379,"SG-SWR1","p67"
"SG-SWR1_p68",236,33,0.139830508474576,22,0.0932203389830508,214,11,225,0.0932203389830508,0.906779661016949,0.333333333333333,2.62752721756168,1.54575975729501,3.04848692080188,0.666666666666667,0.0932203389830508,0.163568773234201,18.6373404930842,"SG-SWR1","p68"
"SG-SWR1_p69",236,28,0.11864406779661,17,0.0720338983050847,219,11,230,0.0720338983050847,0.927966101694915,0.392857142857143,2.67594427101007,1.53254989363172,3.0837293846935,0.607142857142857,0.0720338983050847,0.128787878787879,23.9442516929143,"SG-SWR1","p69"
"SG-SWR1_p70",236,32,0.135593220338983,21,0.0889830508474576,215,11,226,0.0889830508474576,0.911016949152542,0.34375,2.66153557570642,1.58046590478582,3.09542308851978,0.65625,0.0889830508474576,0.156716417910448,19.7517473267453,"SG-SWR1","p70"
"SG-SWR1_p71",236,28,0.11864406779661,17,0.0720338983050847,219,11,230,0.0720338983050847,0.927966101694915,0.392857142857143,2.67594427101007,1.53254989363172,3.0837293846935,0.607142857142857,0.0720338983050847,0.128787878787879,23.9442516929143,"SG-SWR1","p71"
"SG-SWR1_p72",236,31,0.13135593220339,20,0.0847457627118644,216,11,227,0.0847457627118644,0.915254237288136,0.354838709677419,2.66902329880196,1.5936000439257,3.10857627693896,0.645161290322581,0.0847457627118644,0.149812734082397,20.7497466485676,"SG-SWR1","p72"
"SG-SWR1_p73",236,28,0.11864406779661,17,0.0720338983050847,219,11,230,0.0720338983050847,0.927966101694915,0.392857142857143,2.67594427101007,1.53254989363172,3.0837293846935,0.607142857142857,0.0720338983050847,0.128787878787879,23.9442516929143,"SG-SWR1","p73"
"SG-SWR1_p74",236,31,0.13135593220339,20,0.0847457627118644,216,11,227,0.0847457627118644,0.915254237288136,0.354838709677419,2.66902329880196,1.5936000439257,3.10857627693896,0.645161290322581,0.0847457627118644,0.149812734082397,20.7497466485676,"SG-SWR1","p74"
"SG-SWR1_p75",236,26,0.110169491525424,15,0.0635593220338983,221,11,232,0.0635593220338983,0.936440677966102,0.423076923076923,2.64146964329679,1.49434531930653,3.03486899384336,0.576923076923077,0.0635593220338983,0.114503816793893,26.504522546232,"SG-SWR1","p75"
"SG-SWR1_p76",236,31,0.13135593220339,20,0.0847457627118644,216,11,227,0.0847457627118644,0.915254237288136,0.354838709677419,2.66902329880196,1.5936000439257,3.10857627693896,0.645161290322581,0.0847457627118644,0.149812734082397,20.7497466485676,"SG-SWR1","p76"
"SG-SWR1_p77",236,26,0.110169491525424,15,0.0635593220338983,221,11,232,0.0635593220338983,0.936440677966102,0.423076923076923,2.64146964329679,1.49434531930653,3.03486899384336,0.576923076923077,0.0635593220338983,0.114503816793893,26.504522546232,"SG-SWR1","p77"
"SG-SWR1_p78",236,30,0.127118644067797,19,0.0805084745762712,217,11,228,0.0805084745762712,0.919491525423729,0.366666666666667,2.67161913229258,1.53272823491487,3.08006568601012,0.633333333333333,0.0805084745762712,0.142857142857143,21.5604598020709,"SG-SWR1","p78"
"SG-SWR1_p79",236,19,0.0805084745762712,10,0.0423728813559322,226,9,235,0.0423728813559322,0.957627118644068,0.473684210526316,2.79973276211012,1.6936081601126,3.27212654694661,0.526315789473684,0.0423728813559322,0.0784313725490196,41.7196134735693,"SG-SWR1","p79"
"SG-SWR1_p80",236,30,0.127118644067797,19,0.0805084745762712,217,11,228,0.0805084745762712,0.919491525423729,0.366666666666667,2.67161913229258,1.53272823491487,3.08006568601012,0.633333333333333,0.0805084745762712,0.142857142857143,21.5604598020709,"SG-SWR1","p80"
"SG-SWR1_p81",236,19,0.0805084745762712,10,0.0423728813559322,226,9,235,0.0423728813559322,0.957627118644068,0.473684210526316,2.79973276211012,1.6936081601126,3.27212654694661,0.526315789473684,0.0423728813559322,0.0784313725490196,41.7196134735693,"SG-SWR1","p81"
"SG-SWR1_p82",236,28,0.11864406779661,18,0.076271186440678,218,10,228,0.076271186440678,0.923728813559322,0.357142857142857,2.69240262832514,1.5488602440361,3.10612298027101,0.642857142857143,0.076271186440678,0.136363636363636,22.7782351886541,"SG-SWR1","p82"
"SG-SWR1_p83",236,19,0.0805084745762712,10,0.0423728813559322,226,9,235,0.0423728813559322,0.957627118644068,0.473684210526316,2.79973276211012,1.6936081601126,3.27212654694661,0.526315789473684,0.0423728813559322,0.0784313725490196,41.7196134735693,"SG-SWR1","p83"
"SG-SWR1_p84",236,25,0.105932203389831,16,0.0677966101694915,220,9,229,0.0677966101694915,0.932203389830508,0.36,2.65072110593076,1.48611801348345,3.0388927476018,0.64,0.0677966101694915,0.122605363984674,24.7859689726271,"SG-SWR1","p84"
"SG-SWR1_p85",236,19,0.0805084745762712,10,0.0423728813559322,226,9,235,0.0423728813559322,0.957627118644068,0.473684210526316,2.79973276211012,1.6936081601126,3.27212654694661,0.526315789473684,0.0423728813559322,0.0784313725490196,41.7196134735693,"SG-SWR1","p85"
"SG-SWR1_p86",236,25,0.105932203389831,16,0.0677966101694915,220,9,229,0.0677966101694915,0.932203389830508,0.36,2.65072110593076,1.48611801348345,3.0388927476018,0.64,0.0677966101694915,0.122605363984674,24.7859689726271,"SG-SWR1","p86"
"SG-SWR1_p87",236,19,0.0805084745762712,10,0.0423728813559322,226,9,235,0.0423728813559322,0.957627118644068,0.473684210526316,2.79973276211012,1.6936081601126,3.27212654694661,0.526315789473684,0.0423728813559322,0.0784313725490196,41.7196134735693,"SG-SWR1","p87"
"SG-SWR1_p88",236,25,0.105932203389831,16,0.0677966101694915,220,9,229,0.0677966101694915,0.932203389830508,0.36,2.65072110593076,1.48611801348345,3.0388927476018,0.64,0.0677966101694915,0.122605363984674,24.7859689726271,"SG-SWR1","p88"
"SG-SWR1_p89",236,18,0.076271186440678,9,0.038135593220339,227,9,236,0.038135593220339,0.961864406779661,0.5,2.80884945619352,1.63033609350274,3.24771166289996,0.5,0.038135593220339,0.0708661417322835,45.8288201320328,"SG-SWR1","p89"
"SG-SWR1_p90",236,25,0.105932203389831,16,0.0677966101694915,220,9,229,0.0677966101694915,0.932203389830508,0.36,2.65072110593076,1.48611801348345,3.0388927476018,0.64,0.0677966101694915,0.122605363984674,24.7859689726271,"SG-SWR1","p90"
"SG-SWR1_p91",236,17,0.0720338983050847,8,0.0338983050847458,228,9,237,0.0338983050847458,0.966101694915254,0.529411764705882,2.81006351592371,1.70611961040251,3.28744598260192,0.470588235294118,0.0338983050847458,0.0632411067193676,51.9827395998928,"SG-SWR1","p91"
"SG-SWR1_p92",236,24,0.101694915254237,15,0.0635593220338983,221,9,230,0.0635593220338983,0.936440677966102,0.375,2.58359477406633,1.53318881202979,3.0042686114787,0.625,0.0635593220338983,0.115384615384615,26.0369946328154,"SG-SWR1","p92"
"SG-SWR1_p93",236,17,0.0720338983050847,8,0.0338983050847458,228,9,237,0.0338983050847458,0.966101694915254,0.529411764705882,2.81006351592371,1.70611961040251,3.28744598260192,0.470588235294118,0.0338983050847458,0.0632411067193676,51.9827395998928,"SG-SWR1","p93"
"SG-SWR1_p94",236,23,0.0974576271186441,14,0.0593220338983051,222,9,231,0.0593220338983051,0.940677966101695,0.391304347826087,2.66631869824418,1.51283987916765,3.06560595977476,0.608695652173913,0.0593220338983051,0.108108108108108,28.3568551279166,"SG-SWR1","p94"
"SG-SWR1_p95",236,17,0.0720338983050847,8,0.0338983050847458,228,9,237,0.0338983050847458,0.966101694915254,0.529411764705882,2.81006351592371,1.70611961040251,3.28744598260192,0.470588235294118,0.0338983050847458,0.0632411067193676,51.9827395998928,"SG-SWR1","p95"
"SG-SWR1_p96",236,20,0.0847457627118644,11,0.0466101694915254,225,9,234,0.0466101694915254,0.953389830508475,0.45,2.82567584766704,1.65084358600521,3.27257215986805,0.55,0.0466101694915254,0.0859375,38.0808396784645,"SG-SWR1","p96"
"SG-SWR1_p97",236,17,0.0720338983050847,8,0.0338983050847458,228,9,237,0.0338983050847458,0.966101694915254,0.529411764705882,2.81006351592371,1.70611961040251,3.28744598260192,0.470588235294118,0.0338983050847458,0.0632411067193676,51.9827395998928,"SG-SWR1","p97"
"SG-SWR1_p98",236,20,0.0847457627118644,11,0.0466101694915254,225,9,234,0.0466101694915254,0.953389830508475,0.45,2.82567584766704,1.65084358600521,3.27257215986805,0.55,0.0466101694915254,0.0859375,38.0808396784645,"SG-SWR1","p98"
"SG-SWR1_p99",236,11,0.0466101694915254,4,0.0169491525423729,232,7,239,0.0169491525423729,0.983050847457627,0.636363636363636,3.04252367071792,1.66575380834024,3.4686720855219,0.363636363636364,0.0169491525423729,0.0323886639676113,107.095250640489,"SG-SWR1","p99"
"SG-SWR1_p100",236,19,0.0805084745762712,10,0.0423728813559322,226,9,235,0.0423728813559322,0.957627118644068,0.473684210526316,2.83638089777586,1.5879863349538,3.25065488744465,0.526315789473684,0.0423728813559322,0.0784313725490196,41.4458498149193,"SG-SWR1","p100"
"CC-UC1_p1",150,3813,25.42,125,0.833333333333333,25,3688,3713,0.833333333333333,0.166666666666667,0.967217414109625,1.49716937325621,0.862817051291871,1.727995774363,0.032782585890375,0.833333333333333,0.0630835225839011,27.3921890152023,"CC-UC1","p1"
"CC-UC1_p2",150,3813,25.42,125,0.833333333333333,25,3688,3713,0.833333333333333,0.166666666666667,0.967217414109625,1.49716937325621,0.862817051291871,1.727995774363,0.032782585890375,0.833333333333333,0.0630835225839011,27.3921890152023,"CC-UC1","p2"
"CC-UC1_p3",150,2324,15.4933333333333,131,0.873333333333333,19,2193,2212,0.873333333333333,0.126666666666667,0.943631669535284,1.66246819325194,0.91709818665695,1.89864940880191,0.056368330464716,0.873333333333333,0.105901374292643,17.9284680815875,"CC-UC1","p3"
"CC-UC1_p4",150,2324,15.4933333333333,131,0.873333333333333,19,2193,2212,0.873333333333333,0.126666666666667,0.943631669535284,1.66246819325194,0.91709818665695,1.89864940880191,0.056368330464716,0.873333333333333,0.105901374292643,17.9284680815875,"CC-UC1","p4"
